t,x,y,rhf
1.176640625000000551e-01,2.279999999999999909e-03,2.375000000000000266e-04,8.659999999999999920e-01
1.177187500000000525e-01,2.279999999999999909e-03,2.900000000000000017e-04,8.659999999999999920e-01
1.177734375000000500e-01,2.279999999999999909e-03,3.425000000000000310e-04,8.659999999999999920e-01
1.178281250000000474e-01,2.279999999999999909e-03,3.950000000000000061e-04,8.659999999999999920e-01
1.178828125000000449e-01,2.279999999999999909e-03,4.474999999999999811e-04,9.196738076580840415e-01
1.179375000000000423e-01,2.279999999999999909e-03,5.000000000000000104e-04,1.000000000000002442e+00
1.179921875000000536e-01,2.279999999999999909e-03,5.525000000000000397e-04,1.034000000000000030e+00
1.180468750000000511e-01,2.279999999999999909e-03,6.050000000000000690e-04,1.034000000000000030e+00
1.181015625000000485e-01,2.279999999999999909e-03,6.574999999999999898e-04,1.034000000000000030e+00
1.181562500000000460e-01,2.279999999999999909e-03,7.100000000000000191e-04,1.034000000000000030e+00
1.182109375000000434e-01,2.279999999999999909e-03,7.625000000000000484e-04,1.034000000000000030e+00
1.182656250000000547e-01,2.279999999999999909e-03,8.149999999999999693e-04,1.034000000000000030e+00
1.183203125000000522e-01,2.279999999999999909e-03,8.674999999999999985e-04,1.034000000000000030e+00
1.183750000000000496e-01,2.279999999999999909e-03,9.200000000000000278e-04,1.034000000000000030e+00
1.233750000000000541e-01,2.390000000000000197e-03,9.200000000000000278e-04,8.659999999999999920e-01
1.234296875000000515e-01,2.390000000000000197e-03,8.674999999999999985e-04,8.659999999999999920e-01
1.234843750000000490e-01,2.390000000000000197e-03,8.149999999999999693e-04,8.659999999999999920e-01
1.235390625000000603e-01,2.390000000000000197e-03,7.625000000000000484e-04,8.659999999999999920e-01
1.235937500000000577e-01,2.390000000000000197e-03,7.100000000000000191e-04,8.659999999999999920e-01
1.236484375000000552e-01,2.390000000000000197e-03,6.574999999999999898e-04,8.659999999999999920e-01
1.237031250000000526e-01,2.390000000000000197e-03,6.050000000000000690e-04,8.659999999999999920e-01
