t,x,y,rhf
1.260416666666666630e-03,8.000000000000000654e-05,1.289999999999999914e-03,0.000000000000000000e+00
1.312934027777777884e-03,8.000000000000000654e-05,1.340416666666666623e-03,0.000000000000000000e+00
1.365451388888888921e-03,8.000000000000000654e-05,1.390833333333333114e-03,0.000000000000000000e+00
1.417968749999999958e-03,8.000000000000000654e-05,1.441249999999999823e-03,0.000000000000000000e+00
1.470486111111111212e-03,8.000000000000000654e-05,1.491666666666666531e-03,0.000000000000000000e+00
1.523003472222222250e-03,8.000000000000000654e-05,1.542083333333333240e-03,0.000000000000000000e+00
1.575520833333333287e-03,8.000000000000000654e-05,1.592499999999999732e-03,0.000000000000000000e+00
1.628038194444444541e-03,8.000000000000000654e-05,1.642916666666666440e-03,0.000000000000000000e+00
1.680555555555555578e-03,8.000000000000000654e-05,1.693333333333333149e-03,0.000000000000000000e+00
1.733072916666666616e-03,8.000000000000000654e-05,1.743749999999999857e-03,0.000000000000000000e+00
1.785590277777777870e-03,8.000000000000000654e-05,1.794166666666666566e-03,0.000000000000000000e+00
1.838107638888888907e-03,8.000000000000000654e-05,1.844583333333333058e-03,0.000000000000000000e+00
1.890624999999999944e-03,8.000000000000000654e-05,1.894999999999999766e-03,0.000000000000000000e+00
1.943142361111111199e-03,8.000000000000000654e-05,1.945416666666666475e-03,0.000000000000000000e+00
1.995659722222222453e-03,8.000000000000000654e-05,1.995833333333333400e-03,0.000000000000000000e+00
2.048177083333333273e-03,8.000000000000000654e-05,2.046249999999999892e-03,0.000000000000000000e+00
2.100694444444444527e-03,8.000000000000000654e-05,2.096666666666666817e-03,0.000000000000000000e+00
2.153211805555555781e-03,8.000000000000000654e-05,2.147083333333333309e-03,0.000000000000000000e+00
2.205729166666666602e-03,8.000000000000000654e-05,2.197499999999999801e-03,0.000000000000000000e+00
2.258246527777777856e-03,8.000000000000000654e-05,2.247916666666666726e-03,0.000000000000000000e+00
2.310763888888889110e-03,8.000000000000000654e-05,2.298333333333333218e-03,0.000000000000000000e+00
2.363281249999999931e-03,8.000000000000000654e-05,2.348750000000000143e-03,0.000000000000000000e+00
2.415798611111111185e-03,8.000000000000000654e-05,2.399166666666666635e-03,0.000000000000000000e+00
2.468315972222222439e-03,8.000000000000000654e-05,2.449583333333333127e-03,0.000000000000000000e+00
2.520833333333333259e-03,8.000000000000000654e-05,2.500000000000000052e-03,0.000000000000000000e+00
2.573350694444444513e-03,8.000000000000000654e-05,2.550416666666666544e-03,0.000000000000000000e+00
2.625868055555555768e-03,8.000000000000000654e-05,2.600833333333333469e-03,0.000000000000000000e+00
2.678385416666666588e-03,8.000000000000000654e-05,2.651249999999999961e-03,0.000000000000000000e+00
2.730902777777777842e-03,8.000000000000000654e-05,2.701666666666666453e-03,0.000000000000000000e+00
2.783420138888889096e-03,8.000000000000000654e-05,2.752083333333333378e-03,0.000000000000000000e+00
2.835937499999999917e-03,8.000000000000000654e-05,2.802499999999999870e-03,0.000000000000000000e+00
2.888454861111111171e-03,8.000000000000000654e-05,2.852916666666666361e-03,0.000000000000000000e+00
2.940972222222222425e-03,8.000000000000000654e-05,2.903333333333333287e-03,0.000000000000000000e+00
2.993489583333333245e-03,8.000000000000000654e-05,2.953749999999999779e-03,0.000000000000000000e+00
3.046006944444444500e-03,8.000000000000000654e-05,3.004166666666666704e-03,0.000000000000000000e+00
3.098524305555555754e-03,8.000000000000000654e-05,3.054583333333333196e-03,0.000000000000000000e+00
3.151041666666666574e-03,8.000000000000000654e-05,3.104999999999999687e-03,0.000000000000000000e+00
3.203559027777777828e-03,8.000000000000000654e-05,3.155416666666666613e-03,0.000000000000000000e+00
3.256076388888889082e-03,8.000000000000000654e-05,3.205833333333333104e-03,0.000000000000000000e+00
3.308593749999999903e-03,8.000000000000000654e-05,3.256250000000000030e-03,0.000000000000000000e+00
3.361111111111111157e-03,8.000000000000000654e-05,3.306666666666666522e-03,0.000000000000000000e+00
3.413628472222222411e-03,8.000000000000000654e-05,3.357083333333333013e-03,0.000000000000000000e+00
3.466145833333333232e-03,8.000000000000000654e-05,3.407499999999999939e-03,0.000000000000000000e+00
3.518663194444444486e-03,8.000000000000000654e-05,3.457916666666666430e-03,0.000000000000000000e+00
3.571180555555555740e-03,8.000000000000000654e-05,3.508333333333333356e-03,0.000000000000000000e+00
3.623697916666666560e-03,8.000000000000000654e-05,3.558749999999999847e-03,0.000000000000000000e+00
3.676215277777777814e-03,8.000000000000000654e-05,3.609166666666666339e-03,0.000000000000000000e+00
3.728732638888889069e-03,8.000000000000000654e-05,3.659583333333333265e-03,0.000000000000000000e+00
3.781249999999999889e-03,8.000000000000000654e-05,3.709999999999999756e-03,0.000000000000000000e+00
3.833767361111111143e-03,8.000000000000000654e-05,3.760416666666666682e-03,0.000000000000000000e+00
3.886284722222222397e-03,8.000000000000000654e-05,3.810833333333333173e-03,0.000000000000000000e+00
3.938802083333333218e-03,8.000000000000000654e-05,3.861249999999999665e-03,0.000000000000000000e+00
3.991319444444444905e-03,8.000000000000000654e-05,3.911666666666666591e-03,0.000000000000000000e+00
4.043836805555555726e-03,8.000000000000000654e-05,3.962083333333333082e-03,0.000000000000000000e+00
4.096354166666666546e-03,8.000000000000000654e-05,4.012499999999999574e-03,0.000000000000000000e+00
4.148871527777778234e-03,8.000000000000000654e-05,4.062916666666666066e-03,0.000000000000000000e+00
4.201388888888889055e-03,8.000000000000000654e-05,4.113333333333333425e-03,0.000000000000000000e+00
4.253906249999999875e-03,8.000000000000000654e-05,4.163749999999999916e-03,0.000000000000000000e+00
4.306423611111111563e-03,8.000000000000000654e-05,4.214166666666666408e-03,0.000000000000000000e+00
4.358940972222222383e-03,8.000000000000000654e-05,4.264583333333332900e-03,0.000000000000000000e+00
4.411458333333333204e-03,8.000000000000000654e-05,4.314999999999999392e-03,0.000000000000000000e+00
4.463975694444444892e-03,8.000000000000000654e-05,4.365416666666666751e-03,0.000000000000000000e+00
4.516493055555555712e-03,8.000000000000000654e-05,4.415833333333333242e-03,0.000000000000000000e+00
4.569010416666666533e-03,8.000000000000000654e-05,4.466249999999999734e-03,0.000000000000000000e+00
4.621527777777778220e-03,8.000000000000000654e-05,4.516666666666666226e-03,0.000000000000000000e+00
4.674045138888889041e-03,8.000000000000000654e-05,4.567083333333332718e-03,0.000000000000000000e+00
4.726562499999999861e-03,8.000000000000000654e-05,4.617500000000000077e-03,0.000000000000000000e+00
4.779079861111111549e-03,8.000000000000000654e-05,4.667916666666666568e-03,0.000000000000000000e+00
4.831597222222222369e-03,8.000000000000000654e-05,4.718333333333333060e-03,0.000000000000000000e+00
4.884114583333333190e-03,8.000000000000000654e-05,4.768749999999999552e-03,0.000000000000000000e+00
4.936631944444444878e-03,8.000000000000000654e-05,4.819166666666666043e-03,0.000000000000000000e+00
4.989149305555555698e-03,8.000000000000000654e-05,4.869583333333333403e-03,0.000000000000000000e+00
5.041666666666666519e-03,8.000000000000000654e-05,4.919999999999999894e-03,0.000000000000000000e+00
5.791666666666666317e-03,1.900000000000000105e-04,4.919999999999999894e-03,0.000000000000000000e+00
5.844184027777777138e-03,1.900000000000000105e-04,4.869583333333333403e-03,0.000000000000000000e+00
5.896701388888888826e-03,1.900000000000000105e-04,4.819166666666666911e-03,0.000000000000000000e+00
5.949218749999999646e-03,1.900000000000000105e-04,4.768749999999999552e-03,0.000000000000000000e+00
6.001736111111110467e-03,1.900000000000000105e-04,4.718333333333333060e-03,0.000000000000000000e+00
6.054253472222222154e-03,1.900000000000000105e-04,4.667916666666666568e-03,0.000000000000000000e+00
6.106770833333332975e-03,1.900000000000000105e-04,4.617500000000000077e-03,0.000000000000000000e+00
6.159288194444443795e-03,1.900000000000000105e-04,4.567083333333333585e-03,0.000000000000000000e+00
6.211805555555555483e-03,1.900000000000000105e-04,4.516666666666666226e-03,0.000000000000000000e+00
6.264322916666666304e-03,1.900000000000000105e-04,4.466249999999999734e-03,0.000000000000000000e+00
6.316840277777777124e-03,1.900000000000000105e-04,4.415833333333333242e-03,0.000000000000000000e+00
6.369357638888888812e-03,1.900000000000000105e-04,4.365416666666666751e-03,0.000000000000000000e+00
6.421874999999999632e-03,1.900000000000000105e-04,4.315000000000000259e-03,0.000000000000000000e+00
6.474392361111110453e-03,1.900000000000000105e-04,4.264583333333333767e-03,0.000000000000000000e+00
6.526909722222222140e-03,1.900000000000000105e-04,4.214166666666666408e-03,0.000000000000000000e+00
6.579427083333332961e-03,1.900000000000000105e-04,4.163749999999999916e-03,0.000000000000000000e+00
6.631944444444443781e-03,1.900000000000000105e-04,4.113333333333333425e-03,0.000000000000000000e+00
6.684461805555555469e-03,1.900000000000000105e-04,4.062916666666666933e-03,0.000000000000000000e+00
6.736979166666666290e-03,1.900000000000000105e-04,4.012500000000000441e-03,0.000000000000000000e+00
6.789496527777777110e-03,1.900000000000000105e-04,3.962083333333333082e-03,0.000000000000000000e+00
6.842013888888888798e-03,1.900000000000000105e-04,3.911666666666666591e-03,0.000000000000000000e+00
6.894531249999999618e-03,1.900000000000000105e-04,3.861250000000000099e-03,0.000000000000000000e+00
6.947048611111110439e-03,1.900000000000000105e-04,3.810833333333333607e-03,0.000000000000000000e+00
6.999565972222222127e-03,1.900000000000000105e-04,3.760416666666666682e-03,0.000000000000000000e+00
7.052083333333332947e-03,1.900000000000000105e-04,3.709999999999999756e-03,0.000000000000000000e+00
7.104600694444443768e-03,1.900000000000000105e-04,3.659583333333333265e-03,0.000000000000000000e+00
7.157118055555555455e-03,1.900000000000000105e-04,3.609166666666666773e-03,0.000000000000000000e+00
7.209635416666666276e-03,1.900000000000000105e-04,3.558750000000000281e-03,0.000000000000000000e+00
7.262152777777777096e-03,1.900000000000000105e-04,3.508333333333333356e-03,0.000000000000000000e+00
7.314670138888888784e-03,1.900000000000000105e-04,3.457916666666666430e-03,0.000000000000000000e+00
7.367187499999999604e-03,1.900000000000000105e-04,3.407499999999999939e-03,0.000000000000000000e+00
7.419704861111110425e-03,1.900000000000000105e-04,3.357083333333333447e-03,0.000000000000000000e+00
7.472222222222222113e-03,1.900000000000000105e-04,3.306666666666666955e-03,0.000000000000000000e+00
7.524739583333332933e-03,1.900000000000000105e-04,3.256250000000000030e-03,0.000000000000000000e+00
7.577256944444443754e-03,1.900000000000000105e-04,3.205833333333333104e-03,0.000000000000000000e+00
7.629774305555555441e-03,1.900000000000000105e-04,3.155416666666666613e-03,0.000000000000000000e+00
7.682291666666666262e-03,1.900000000000000105e-04,3.105000000000000121e-03,0.000000000000000000e+00
7.734809027777777082e-03,1.900000000000000105e-04,3.054583333333333629e-03,0.000000000000000000e+00
7.787326388888888770e-03,1.900000000000000105e-04,3.004166666666666704e-03,0.000000000000000000e+00
7.839843749999998723e-03,1.900000000000000105e-04,2.953750000000000212e-03,0.000000000000000000e+00
7.892361111111110411e-03,1.900000000000000105e-04,2.903333333333333287e-03,0.000000000000000000e+00
7.944878472222222099e-03,1.900000000000000105e-04,2.852916666666666795e-03,0.000000000000000000e+00
7.997395833333333787e-03,1.900000000000000105e-04,2.802500000000000303e-03,0.000000000000000000e+00
8.049913194444443740e-03,1.900000000000000105e-04,2.752083333333333378e-03,0.000000000000000000e+00
8.102430555555555428e-03,1.900000000000000105e-04,2.701666666666666886e-03,0.000000000000000000e+00
8.154947916666665381e-03,1.900000000000000105e-04,2.651249999999999961e-03,0.000000000000000000e+00
8.207465277777777068e-03,1.900000000000000105e-04,2.600833333333333469e-03,0.000000000000000000e+00
8.259982638888888756e-03,1.900000000000000105e-04,2.550416666666666977e-03,0.000000000000000000e+00
8.312500000000000444e-03,1.900000000000000105e-04,2.500000000000000052e-03,0.000000000000000000e+00
8.365017361111110397e-03,1.900000000000000105e-04,2.449583333333333560e-03,0.000000000000000000e+00
8.417534722222222085e-03,1.900000000000000105e-04,2.399166666666666635e-03,0.000000000000000000e+00
8.470052083333332038e-03,1.900000000000000105e-04,2.348750000000000143e-03,0.000000000000000000e+00
8.522569444444443726e-03,1.900000000000000105e-04,2.298333333333333652e-03,0.000000000000000000e+00
8.575086805555555414e-03,1.900000000000000105e-04,2.247916666666666726e-03,0.000000000000000000e+00
8.627604166666667102e-03,1.900000000000000105e-04,2.197500000000000234e-03,0.000000000000000000e+00
8.680121527777777055e-03,1.900000000000000105e-04,2.147083333333333743e-03,0.000000000000000000e+00
8.732638888888888742e-03,1.900000000000000105e-04,2.096666666666666817e-03,0.000000000000000000e+00
8.785156249999998695e-03,1.900000000000000105e-04,2.046250000000000326e-03,0.000000000000000000e+00
8.837673611111110383e-03,1.900000000000000105e-04,1.995833333333333400e-03,0.000000000000000000e+00
8.890190972222222071e-03,1.900000000000000105e-04,1.945416666666666908e-03,0.000000000000000000e+00
8.942708333333333759e-03,1.900000000000000105e-04,1.895000000000000417e-03,0.000000000000000000e+00
8.995225694444443712e-03,1.900000000000000105e-04,1.844583333333333491e-03,0.000000000000000000e+00
9.047743055555555400e-03,1.900000000000000105e-04,1.794166666666667000e-03,0.000000000000000000e+00
9.100260416666665353e-03,1.900000000000000105e-04,1.743750000000000074e-03,0.000000000000000000e+00
9.152777777777777041e-03,1.900000000000000105e-04,1.693333333333333583e-03,0.000000000000000000e+00
9.205295138888888729e-03,1.900000000000000105e-04,1.642916666666667091e-03,0.000000000000000000e+00
9.257812500000000416e-03,1.900000000000000105e-04,1.592500000000000165e-03,0.000000000000000000e+00
9.310329861111110369e-03,1.900000000000000105e-04,1.542083333333333674e-03,0.000000000000000000e+00
9.362847222222222057e-03,1.900000000000000105e-04,1.491666666666666748e-03,0.000000000000000000e+00
9.415364583333332010e-03,1.900000000000000105e-04,1.441250000000000257e-03,0.000000000000000000e+00
9.467881944444443698e-03,1.900000000000000105e-04,1.390833333333333765e-03,0.000000000000000000e+00
9.520399305555555386e-03,1.900000000000000105e-04,1.340416666666666839e-03,0.000000000000000000e+00
9.572916666666667074e-03,1.900000000000000105e-04,1.290000000000000348e-03,0.000000000000000000e+00
9.625434027777777027e-03,1.900000000000000105e-04,1.239583333333333422e-03,0.000000000000000000e+00
9.677951388888888715e-03,1.900000000000000105e-04,1.189166666666666931e-03,0.000000000000000000e+00
9.730468749999998668e-03,1.900000000000000105e-04,1.138750000000000439e-03,0.000000000000000000e+00
9.782986111111110356e-03,1.900000000000000105e-04,1.088333333333333514e-03,0.000000000000000000e+00
9.835503472222222043e-03,1.900000000000000105e-04,1.037916666666667022e-03,0.000000000000000000e+00
9.888020833333333731e-03,1.900000000000000105e-04,9.875000000000005301e-04,0.000000000000000000e+00
9.940538194444445419e-03,1.900000000000000105e-04,9.370833333333340384e-04,0.000000000000000000e+00
9.993055555555555372e-03,1.900000000000000105e-04,8.866666666666666793e-04,0.000000000000000000e+00
1.004557291666666533e-02,1.900000000000000105e-04,8.362500000000001876e-04,0.000000000000000000e+00
1.009809027777777701e-02,1.900000000000000105e-04,7.858333333333336959e-04,0.000000000000000000e+00
1.015060763888888870e-02,1.900000000000000105e-04,7.354166666666672042e-04,0.000000000000000000e+00
1.020312500000000039e-02,1.900000000000000105e-04,6.850000000000007125e-04,0.000000000000000000e+00
1.025564236111111208e-02,1.900000000000000105e-04,6.345833333333333534e-04,0.000000000000000000e+00
1.030815972222222203e-02,1.900000000000000105e-04,5.841666666666668617e-04,0.000000000000000000e+00
1.036067708333333198e-02,1.900000000000000105e-04,5.337500000000003700e-04,0.000000000000000000e+00
1.041319444444444367e-02,1.900000000000000105e-04,4.833333333333338783e-04,0.000000000000000000e+00
1.046571180555555536e-02,1.900000000000000105e-04,4.329166666666673866e-04,0.000000000000000000e+00
1.051822916666666705e-02,1.900000000000000105e-04,3.825000000000000275e-04,0.000000000000000000e+00
1.057074652777777873e-02,1.900000000000000105e-04,3.320833333333335358e-04,0.000000000000000000e+00
1.062326388888888869e-02,1.900000000000000105e-04,2.816666666666670440e-04,0.000000000000000000e+00
1.067578124999999864e-02,1.900000000000000105e-04,2.312500000000005523e-04,0.000000000000000000e+00
1.072829861111111033e-02,1.900000000000000105e-04,1.808333333333340606e-04,0.000000000000000000e+00
1.078081597222222202e-02,1.900000000000000105e-04,1.304166666666667015e-04,0.000000000000000000e+00
1.083333333333333370e-02,1.900000000000000105e-04,8.000000000000000654e-05,0.000000000000000000e+00
1.158333333333333437e-02,2.999999999999999737e-04,8.000000000000000654e-05,0.000000000000000000e+00
1.163585069444444606e-02,2.999999999999999737e-04,1.304166666666666744e-04,0.000000000000000000e+00
1.168836805555555601e-02,2.999999999999999737e-04,1.808333333333333288e-04,0.000000000000000000e+00
1.174088541666666770e-02,2.999999999999999737e-04,2.312500000000000102e-04,0.000000000000000000e+00
1.179340277777777939e-02,2.999999999999999737e-04,2.816666666666666646e-04,0.000000000000000000e+00
1.184592013888888934e-02,2.999999999999999737e-04,3.320833333333333189e-04,0.000000000000000000e+00
1.189843750000000103e-02,2.999999999999999737e-04,3.824999999999999733e-04,0.000000000000000000e+00
1.195095486111111271e-02,2.999999999999999737e-04,4.329166666666666276e-04,0.000000000000000000e+00
1.200347222222222267e-02,2.999999999999999737e-04,4.833333333333332820e-04,0.000000000000000000e+00
1.205598958333333436e-02,2.999999999999999737e-04,5.337499999999999363e-04,0.000000000000000000e+00
1.210850694444444604e-02,2.999999999999999737e-04,5.841666666666666449e-04,0.000000000000000000e+00
1.216102430555555600e-02,2.999999999999999737e-04,6.345833333333332450e-04,0.000000000000000000e+00
1.221354166666666768e-02,2.999999999999999737e-04,6.849999999999999535e-04,0.000000000000000000e+00
1.226605902777777937e-02,2.999999999999999737e-04,7.354166666666665537e-04,0.000000000000000000e+00
1.231857638888888933e-02,2.999999999999999737e-04,7.858333333333332622e-04,0.000000000000000000e+00
1.237109375000000101e-02,2.999999999999999737e-04,8.362499999999998624e-04,0.000000000000000000e+00
1.242361111111111270e-02,2.999999999999999737e-04,8.866666666666665709e-04,0.000000000000000000e+00
1.247612847222222265e-02,2.999999999999999737e-04,9.370833333333332795e-04,0.000000000000000000e+00
1.252864583333333434e-02,2.999999999999999737e-04,9.874999999999998796e-04,0.000000000000000000e+00
1.258116319444444603e-02,2.999999999999999737e-04,1.037916666666666588e-03,0.000000000000000000e+00
1.263368055555555598e-02,2.999999999999999737e-04,1.088333333333333297e-03,0.000000000000000000e+00
1.268619791666666767e-02,2.999999999999999737e-04,1.138749999999999788e-03,0.000000000000000000e+00
1.273871527777777936e-02,2.999999999999999737e-04,1.189166666666666497e-03,0.000000000000000000e+00
1.279123263888888931e-02,2.999999999999999737e-04,1.239583333333333206e-03,0.000000000000000000e+00
1.284375000000000100e-02,2.999999999999999737e-04,1.289999999999999914e-03,0.000000000000000000e+00
1.289626736111111269e-02,2.999999999999999737e-04,1.340416666666666623e-03,0.000000000000000000e+00
1.294878472222222264e-02,2.999999999999999737e-04,1.390833333333333114e-03,0.000000000000000000e+00
1.300130208333333433e-02,2.999999999999999737e-04,1.441249999999999823e-03,0.000000000000000000e+00
1.305381944444444602e-02,2.999999999999999737e-04,1.491666666666666531e-03,0.000000000000000000e+00
1.310633680555555597e-02,2.999999999999999737e-04,1.542083333333333240e-03,0.000000000000000000e+00
1.315885416666666766e-02,2.999999999999999737e-04,1.592499999999999732e-03,0.000000000000000000e+00
1.321137152777777934e-02,2.999999999999999737e-04,1.642916666666666440e-03,0.000000000000000000e+00
1.326388888888888930e-02,2.999999999999999737e-04,1.693333333333333149e-03,0.000000000000000000e+00
1.331640625000000099e-02,2.999999999999999737e-04,1.743749999999999857e-03,0.000000000000000000e+00
1.336892361111111267e-02,2.999999999999999737e-04,1.794166666666666566e-03,0.000000000000000000e+00
1.342144097222222263e-02,2.999999999999999737e-04,1.844583333333333058e-03,0.000000000000000000e+00
1.347395833333333431e-02,2.999999999999999737e-04,1.894999999999999766e-03,0.000000000000000000e+00
1.352647569444444600e-02,2.999999999999999737e-04,1.945416666666666475e-03,0.000000000000000000e+00
1.357899305555555769e-02,2.999999999999999737e-04,1.995833333333333400e-03,0.000000000000000000e+00
1.363151041666666764e-02,2.999999999999999737e-04,2.046249999999999892e-03,0.000000000000000000e+00
1.368402777777777933e-02,2.999999999999999737e-04,2.096666666666666817e-03,0.000000000000000000e+00
1.373654513888888928e-02,2.999999999999999737e-04,2.147083333333333309e-03,0.000000000000000000e+00
1.378906250000000097e-02,2.999999999999999737e-04,2.197499999999999801e-03,0.000000000000000000e+00
1.384157986111111266e-02,2.999999999999999737e-04,2.247916666666666726e-03,0.000000000000000000e+00
1.389409722222222435e-02,2.999999999999999737e-04,2.298333333333333218e-03,0.000000000000000000e+00
1.394661458333333430e-02,2.999999999999999737e-04,2.348750000000000143e-03,0.000000000000000000e+00
1.399913194444444599e-02,2.999999999999999737e-04,2.399166666666666635e-03,0.000000000000000000e+00
1.405164930555555594e-02,2.999999999999999737e-04,2.449583333333333127e-03,0.000000000000000000e+00
1.410416666666666763e-02,2.999999999999999737e-04,2.500000000000000052e-03,0.000000000000000000e+00
1.415668402777777932e-02,2.999999999999999737e-04,2.550416666666666544e-03,0.000000000000000000e+00
1.420920138888889100e-02,2.999999999999999737e-04,2.600833333333333469e-03,0.000000000000000000e+00
1.426171875000000096e-02,2.999999999999999737e-04,2.651249999999999961e-03,0.000000000000000000e+00
1.431423611111111265e-02,2.999999999999999737e-04,2.701666666666666453e-03,0.000000000000000000e+00
1.436675347222222260e-02,2.999999999999999737e-04,2.752083333333333378e-03,0.000000000000000000e+00
1.441927083333333429e-02,2.999999999999999737e-04,2.802499999999999870e-03,0.000000000000000000e+00
1.447178819444444597e-02,2.999999999999999737e-04,2.852916666666666361e-03,0.000000000000000000e+00
1.452430555555555766e-02,2.999999999999999737e-04,2.903333333333333287e-03,0.000000000000000000e+00
1.457682291666666761e-02,2.999999999999999737e-04,2.953749999999999779e-03,0.000000000000000000e+00
1.462934027777777930e-02,2.999999999999999737e-04,3.004166666666666704e-03,0.000000000000000000e+00
1.468185763888888926e-02,2.999999999999999737e-04,3.054583333333333196e-03,0.000000000000000000e+00
1.473437500000000094e-02,2.999999999999999737e-04,3.104999999999999687e-03,0.000000000000000000e+00
1.478689236111111263e-02,2.999999999999999737e-04,3.155416666666666613e-03,0.000000000000000000e+00
1.483940972222222432e-02,2.999999999999999737e-04,3.205833333333333104e-03,0.000000000000000000e+00
1.489192708333333427e-02,2.999999999999999737e-04,3.256250000000000030e-03,0.000000000000000000e+00
1.494444444444444596e-02,2.999999999999999737e-04,3.306666666666666522e-03,0.000000000000000000e+00
1.499696180555555591e-02,2.999999999999999737e-04,3.357083333333333013e-03,0.000000000000000000e+00
1.504947916666666760e-02,2.999999999999999737e-04,3.407499999999999939e-03,0.000000000000000000e+00
1.510199652777777929e-02,2.999999999999999737e-04,3.457916666666666430e-03,0.000000000000000000e+00
1.515451388888889098e-02,2.999999999999999737e-04,3.508333333333333356e-03,0.000000000000000000e+00
1.520703125000000093e-02,2.999999999999999737e-04,3.558749999999999847e-03,0.000000000000000000e+00
1.525954861111111262e-02,2.999999999999999737e-04,3.609166666666666339e-03,0.000000000000000000e+00
1.531206597222222257e-02,2.999999999999999737e-04,3.659583333333333265e-03,0.000000000000000000e+00
1.536458333333333426e-02,2.999999999999999737e-04,3.709999999999999756e-03,0.000000000000000000e+00
1.541710069444444595e-02,2.999999999999999737e-04,3.760416666666666682e-03,0.000000000000000000e+00
1.546961805555555763e-02,2.999999999999999737e-04,3.810833333333333173e-03,0.000000000000000000e+00
1.552213541666666759e-02,2.999999999999999737e-04,3.861249999999999665e-03,0.000000000000000000e+00
1.557465277777777928e-02,2.999999999999999737e-04,3.911666666666666591e-03,0.000000000000000000e+00
1.562717013888888923e-02,2.999999999999999737e-04,3.962083333333333082e-03,0.000000000000000000e+00
1.567968750000000092e-02,2.999999999999999737e-04,4.012499999999999574e-03,0.000000000000000000e+00
1.573220486111111260e-02,2.999999999999999737e-04,4.062916666666666066e-03,0.000000000000000000e+00
1.578472222222222429e-02,2.999999999999999737e-04,4.113333333333333425e-03,0.000000000000000000e+00
1.583723958333333598e-02,2.999999999999999737e-04,4.163749999999999916e-03,0.000000000000000000e+00
1.588975694444444420e-02,2.999999999999999737e-04,4.214166666666666408e-03,0.000000000000000000e+00
1.594227430555555589e-02,2.999999999999999737e-04,4.264583333333332900e-03,0.000000000000000000e+00
1.599479166666666757e-02,2.999999999999999737e-04,4.314999999999999392e-03,0.000000000000000000e+00
1.604730902777777926e-02,2.999999999999999737e-04,4.365416666666666751e-03,0.000000000000000000e+00
1.609982638888889095e-02,2.999999999999999737e-04,4.415833333333333242e-03,0.000000000000000000e+00
1.615234374999999917e-02,2.999999999999999737e-04,4.466249999999999734e-03,0.000000000000000000e+00
1.620486111111111432e-02,2.999999999999999737e-04,4.516666666666666226e-03,0.000000000000000000e+00
1.625737847222222254e-02,2.999999999999999737e-04,4.567083333333332718e-03,0.000000000000000000e+00
1.630989583333333423e-02,2.999999999999999737e-04,4.617500000000000077e-03,0.000000000000000000e+00
1.636241319444444592e-02,2.999999999999999737e-04,4.667916666666666568e-03,0.000000000000000000e+00
1.641493055555555761e-02,2.999999999999999737e-04,4.718333333333333060e-03,0.000000000000000000e+00
1.646744791666666929e-02,2.999999999999999737e-04,4.768749999999999552e-03,0.000000000000000000e+00
1.651996527777777751e-02,2.999999999999999737e-04,4.819166666666666043e-03,0.000000000000000000e+00
1.657248263888888920e-02,2.999999999999999737e-04,4.869583333333333403e-03,0.000000000000000000e+00
1.662500000000000089e-02,2.999999999999999737e-04,4.919999999999999894e-03,0.000000000000000000e+00
